sample,config,baseline_miou,degraded_miou,miou_drop,sensitivity,geo_exp,geo_shift,ling_err,vis_sigma,n_pred_masks,n_gt_masks
synthetic_003,geo_30_15_ling_0_vis_10,0.819,0.3783,0.4407,0.002592,30,15,0.0,10,7,1
synthetic_003,geo_30_15_ling_0_vis_25,0.819,0.1727,0.6464,0.003232,30,15,0.0,25,5,1
synthetic_003,geo_30_15_ling_0_vis_50,0.819,0.0241,0.7949,0.00318,30,15,0.0,50,6,1
synthetic_003,geo_30_15_ling_10_vis_0,0.819,0.4109,0.4081,0.002551,30,15,0.1,0,6,1
synthetic_003,geo_30_15_ling_10_vis_10,0.819,0.4628,0.3563,0.001979,30,15,0.1,10,2,1
synthetic_003,geo_30_15_ling_10_vis_25,0.819,0.217,0.602,0.002867,30,15,0.1,25,5,1
synthetic_003,geo_30_15_ling_10_vis_50,0.819,0.1249,0.6941,0.00267,30,15,0.1,50,3,1
synthetic_003,geo_30_15_ling_20_vis_0,0.819,0.4042,0.4148,0.00244,30,15,0.2,0,6,1
synthetic_003,geo_30_15_ling_20_vis_10,0.819,0.4868,0.3323,0.001749,30,15,0.2,10,5,1
synthetic_003,geo_30_15_ling_20_vis_25,0.819,0.2868,0.5322,0.002419,30,15,0.2,25,6,1
synthetic_003,geo_30_15_ling_20_vis_50,0.819,0.1013,0.7177,0.002658,30,15,0.2,50,5,1
synthetic_003,geo_30_15_ling_30_vis_0,0.819,0.2716,0.5474,0.003041,30,15,0.3,0,4,1
synthetic_003,geo_30_15_ling_30_vis_10,0.819,0.2657,0.5533,0.002767,30,15,0.3,10,3,1
synthetic_003,geo_30_15_ling_30_vis_25,0.819,0.3794,0.4397,0.001912,30,15,0.3,25,3,1
synthetic_003,geo_30_15_ling_30_vis_50,0.819,0.2175,0.6016,0.002148,30,15,0.3,50,7,1
synthetic_004,geo_0_0_ling_0_vis_0,0.8302,0.8266,0.0036,0.003611,0,0,0.0,0,2,1
synthetic_004,geo_0_0_ling_0_vis_10,0.8302,0.7371,0.0931,0.004656,0,0,0.0,10,5,1
synthetic_004,geo_0_0_ling_0_vis_25,0.8302,0.6718,0.1584,0.003168,0,0,0.0,25,3,1
synthetic_004,geo_0_0_ling_0_vis_50,0.8302,0.6529,0.1772,0.001772,0,0,0.0,50,4,1
synthetic_004,geo_0_0_ling_10_vis_0,0.8302,0.8202,0.0099,0.000994,0,0,0.1,0,6,1
synthetic_004,geo_0_0_ling_10_vis_10,0.8302,0.7778,0.0524,0.001747,0,0,0.1,10,5,1
synthetic_004,geo_0_0_ling_10_vis_25,0.8302,0.6744,0.1557,0.002596,0,0,0.1,25,6,1
synthetic_004,geo_0_0_ling_10_vis_50,0.8302,0.5712,0.2589,0.002354,0,0,0.1,50,6,1
synthetic_004,geo_0_0_ling_20_vis_0,0.8302,0.807,0.0232,0.001158,0,0,0.2,0,2,1
synthetic_004,geo_0_0_ling_20_vis_10,0.8302,0.7342,0.096,0.0024,0,0,0.2,10,7,1
synthetic_004,geo_0_0_ling_20_vis_25,0.8302,0.6513,0.1789,0.002556,0,0,0.2,25,2,1
synthetic_004,geo_0_0_ling_20_vis_50,0.8302,0.5256,0.3045,0.002538,0,0,0.2,50,4,1
synthetic_004,geo_0_0_ling_30_vis_0,0.8302,0.7629,0.0672,0.002241,0,0,0.3,0,5,1
synthetic_004,geo_0_0_ling_30_vis_10,0.8302,0.7187,0.1114,0.002229,0,0,0.3,10,2,1
synthetic_004,geo_0_0_ling_30_vis_25,0.8302,0.6152,0.215,0.002687,0,0,0.3,25,5,1
synthetic_004,geo_0_0_ling_30_vis_50,0.8302,0.5573,0.2728,0.002099,0,0,0.3,50,2,1
synthetic_004,geo_10_5_ling_0_vis_0,0.8302,0.7533,0.0768,0.001536,10,5,0.0,0,6,1
synthetic_004,geo_10_5_ling_0_vis_10,0.8302,0.7026,0.1275,0.001822,10,5,0.0,10,2,1
synthetic_004,geo_10_5_ling_0_vis_25,0.8302,0.6454,0.1847,0.001847,10,5,0.0,25,4,1
synthetic_004,geo_10_5_ling_0_vis_50,0.8302,0.5386,0.2916,0.001944,10,5,0.0,50,7,1
synthetic_004,geo_10_5_ling_10_vis_0,0.8302,0.7179,0.1122,0.00187,10,5,0.1,0,4,1
synthetic_004,geo_10_5_ling_10_vis_10,0.8302,0.7105,0.1196,0.001496,10,5,0.1,10,7,1
synthetic_004,geo_10_5_ling_10_vis_25,0.8302,0.4595,0.3707,0.00337,10,5,0.1,25,2,1
synthetic_004,geo_10_5_ling_10_vis_50,0.8302,0.4229,0.4072,0.002545,10,5,0.1,50,7,1
synthetic_004,geo_10_5_ling_20_vis_0,0.8302,0.624,0.2062,0.002945,10,5,0.2,0,4,1
synthetic_004,geo_10_5_ling_20_vis_10,0.8302,0.6423,0.1879,0.002088,10,5,0.2,10,3,1
synthetic_004,geo_10_5_ling_20_vis_25,0.8302,0.4065,0.4237,0.003531,10,5,0.2,25,5,1
synthetic_004,geo_10_5_ling_20_vis_50,0.8302,0.2871,0.543,0.003194,10,5,0.2,50,6,1
synthetic_004,geo_10_5_ling_30_vis_0,0.8302,0.6773,0.1528,0.00191,10,5,0.3,0,4,1
synthetic_004,geo_10_5_ling_30_vis_10,0.8302,0.5722,0.2579,0.002579,10,5,0.3,10,7,1
synthetic_004,geo_10_5_ling_30_vis_25,0.8302,0.5277,0.3025,0.002327,10,5,0.3,25,5,1
synthetic_004,geo_10_5_ling_30_vis_50,0.8302,0.471,0.3592,0.001996,10,5,0.3,50,3,1
synthetic_004,geo_20_10_ling_0_vis_0,0.8302,0.5188,0.3113,0.003113,20,10,0.0,0,7,1
synthetic_004,geo_20_10_ling_0_vis_10,0.8302,0.4497,0.3805,0.003171,20,10,0.0,10,5,1
synthetic_004,geo_20_10_ling_0_vis_25,0.8302,0.3274,0.5028,0.003352,20,10,0.0,25,3,1
synthetic_004,geo_20_10_ling_0_vis_50,0.8302,0.5461,0.2841,0.00142,20,10,0.0,50,2,1
synthetic_004,geo_20_10_ling_10_vis_0,0.8302,0.6528,0.1773,0.001612,20,10,0.1,0,3,1
synthetic_004,geo_20_10_ling_10_vis_10,0.8302,0.3631,0.4671,0.003593,20,10,0.1,10,6,1
synthetic_004,geo_20_10_ling_10_vis_25,0.8302,0.4949,0.3353,0.002096,20,10,0.1,25,5,1
synthetic_004,geo_20_10_ling_10_vis_50,0.8302,0.1945,0.6357,0.003027,20,10,0.1,50,6,1
synthetic_004,geo_20_10_ling_20_vis_0,0.8302,0.5936,0.2366,0.001972,20,10,0.2,0,5,1
synthetic_004,geo_20_10_ling_20_vis_10,0.8302,0.5248,0.3054,0.002181,20,10,0.2,10,3,1
synthetic_004,geo_20_10_ling_20_vis_25,0.8302,0.2961,0.5341,0.003142,20,10,0.2,25,2,1
synthetic_004,geo_20_10_ling_20_vis_50,0.8302,0.2875,0.5427,0.002467,20,10,0.2,50,2,1
synthetic_004,geo_20_10_ling_30_vis_0,0.8302,0.5222,0.308,0.002369,20,10,0.3,0,2,1
synthetic_004,geo_20_10_ling_30_vis_10,0.8302,0.5499,0.2803,0.001868,20,10,0.3,10,4,1
synthetic_004,geo_20_10_ling_30_vis_25,0.8302,0.3863,0.4439,0.002466,20,10,0.3,25,7,1
synthetic_004,geo_20_10_ling_30_vis_50,0.8302,0.0416,0.7886,0.003429,20,10,0.3,50,6,1
synthetic_004,geo_30_15_ling_0_vis_0,0.8302,0.3758,0.4543,0.003029,30,15,0.0,0,6,1
synthetic_004,geo_30_15_ling_0_vis_10,0.8302,0.3538,0.4764,0.002802,30,15,0.0,10,3,1
synthetic_004,geo_30_15_ling_0_vis_25,0.8302,0.2601,0.5701,0.002851,30,15,0.0,25,4,1
synthetic_004,geo_30_15_ling_0_vis_50,0.8302,0.1747,0.6555,0.002622,30,15,0.0,50,5,1
synthetic_004,geo_30_15_ling_10_vis_0,0.8302,0.3324,0.4978,0.003111,30,15,0.1,0,2,1
synthetic_004,geo_30_15_ling_10_vis_10,0.8302,0.4137,0.4164,0.002314,30,15,0.1,10,5,1
synthetic_004,geo_30_15_ling_10_vis_25,0.8302,0.2285,0.6017,0.002865,30,15,0.1,25,7,1
synthetic_004,geo_30_15_ling_10_vis_50,0.8302,0.0762,0.754,0.0029,30,15,0.1,50,4,1
synthetic_004,geo_30_15_ling_20_vis_0,0.8302,0.549,0.2812,0.001654,30,15,0.2,0,5,1
synthetic_004,geo_30_15_ling_20_vis_10,0.8302,0.2478,0.5824,0.003065,30,15,0.2,10,4,1
synthetic_004,geo_30_15_ling_20_vis_25,0.8302,0.0721,0.7581,0.003446,30,15,0.2,25,7,1
synthetic_004,geo_30_15_ling_20_vis_50,0.8302,0.0319,0.7982,0.002956,30,15,0.2,50,2,1
synthetic_004,geo_30_15_ling_30_vis_0,0.8302,0.4876,0.3425,0.001903,30,15,0.3,0,5,1
synthetic_004,geo_30_15_ling_30_vis_10,0.8302,0.5067,0.3235,0.001617,30,15,0.3,10,7,1
synthetic_004,geo_30_15_ling_30_vis_25,0.8302,0.0383,0.7919,0.003443,30,15,0.3,25,3,1
synthetic_004,geo_30_15_ling_30_vis_50,0.8302,0.3715,0.4587,0.001638,30,15,0.3,50,2,1
synthetic_005,geo_0_0_ling_0_vis_0,0.8203,0.8049,0.0154,0.01536,0,0,0.0,0,2,1
synthetic_005,geo_0_0_ling_0_vis_10,0.8203,0.7484,0.0719,0.003594,0,0,0.0,10,4,1
synthetic_005,geo_0_0_ling_0_vis_25,0.8203,0.7178,0.1025,0.00205,0,0,0.0,25,2,1
synthetic_005,geo_0_0_ling_0_vis_50,0.8203,0.6548,0.1655,0.001655,0,0,0.0,50,3,1
synthetic_005,geo_0_0_ling_10_vis_0,0.8203,0.8089,0.0114,0.001144,0,0,0.1,0,4,1
synthetic_005,geo_0_0_ling_10_vis_10,0.8203,0.7305,0.0898,0.002994,0,0,0.1,10,6,1
synthetic_005,geo_0_0_ling_10_vis_25,0.8203,0.6225,0.1978,0.003297,0,0,0.1,25,2,1
synthetic_005,geo_0_0_ling_10_vis_50,0.8203,0.4292,0.3911,0.003555,0,0,0.1,50,5,1
synthetic_005,geo_0_0_ling_20_vis_0,0.8203,0.7651,0.0552,0.002761,0,0,0.2,0,7,1
synthetic_005,geo_0_0_ling_20_vis_10,0.8203,0.748,0.0723,0.001808,0,0,0.2,10,2,1
synthetic_005,geo_0_0_ling_20_vis_25,0.8203,0.6923,0.128,0.001829,0,0,0.2,25,6,1
synthetic_005,geo_0_0_ling_20_vis_50,0.8203,0.5458,0.2745,0.002288,0,0,0.2,50,7,1
synthetic_005,geo_0_0_ling_30_vis_0,0.8203,0.7449,0.0754,0.002514,0,0,0.3,0,2,1
synthetic_005,geo_0_0_ling_30_vis_10,0.8203,0.7345,0.0858,0.001715,0,0,0.3,10,4,1
synthetic_005,geo_0_0_ling_30_vis_25,0.8203,0.5902,0.2301,0.002876,0,0,0.3,25,4,1
synthetic_005,geo_0_0_ling_30_vis_50,0.8203,0.5379,0.2824,0.002172,0,0,0.3,50,5,1
synthetic_005,geo_10_5_ling_0_vis_0,0.8203,0.6846,0.1358,0.002715,10,5,0.0,0,7,1
synthetic_005,geo_10_5_ling_0_vis_10,0.8203,0.6429,0.1774,0.002534,10,5,0.0,10,3,1
synthetic_005,geo_10_5_ling_0_vis_25,0.8203,0.5461,0.2742,0.002742,10,5,0.0,25,3,1
synthetic_005,geo_10_5_ling_0_vis_50,0.8203,0.5919,0.2284,0.001523,10,5,0.0,50,3,1
synthetic_005,geo_10_5_ling_10_vis_0,0.8203,0.5986,0.2217,0.003694,10,5,0.1,0,4,1
synthetic_005,geo_10_5_ling_10_vis_10,0.8203,0.5441,0.2762,0.003453,10,5,0.1,10,5,1
synthetic_005,geo_10_5_ling_10_vis_25,0.8203,0.5918,0.2285,0.002078,10,5,0.1,25,5,1
synthetic_005,geo_10_5_ling_10_vis_50,0.8203,0.2784,0.5419,0.003387,10,5,0.1,50,3,1
synthetic_005,geo_10_5_ling_20_vis_0,0.8203,0.6967,0.1236,0.001765,10,5,0.2,0,2,1
synthetic_005,geo_10_5_ling_20_vis_10,0.8203,0.684,0.1363,0.001514,10,5,0.2,10,4,1
synthetic_005,geo_10_5_ling_20_vis_25,0.8203,0.5124,0.3079,0.002566,10,5,0.2,25,3,1
synthetic_005,geo_10_5_ling_20_vis_50,0.8203,0.4949,0.3254,0.001914,10,5,0.2,50,2,1
synthetic_005,geo_10_5_ling_30_vis_0,0.8203,0.6608,0.1595,0.001993,10,5,0.3,0,5,1
synthetic_005,geo_10_5_ling_30_vis_10,0.8203,0.6443,0.176,0.00176,10,5,0.3,10,3,1
synthetic_005,geo_10_5_ling_30_vis_25,0.8203,0.4066,0.4137,0.003183,10,5,0.3,25,7,1
synthetic_005,geo_10_5_ling_30_vis_50,0.8203,0.3647,0.4556,0.002531,10,5,0.3,50,7,1
synthetic_005,geo_20_10_ling_0_vis_0,0.8203,0.5243,0.296,0.00296,20,10,0.0,0,6,1
synthetic_005,geo_20_10_ling_0_vis_10,0.8203,0.579,0.2413,0.002011,20,10,0.0,10,4,1
synthetic_005,geo_20_10_ling_0_vis_25,0.8203,0.5548,0.2655,0.00177,20,10,0.0,25,4,1
synthetic_005,geo_20_10_ling_0_vis_50,0.8203,0.2009,0.6194,0.003097,20,10,0.0,50,6,1
synthetic_005,geo_20_10_ling_10_vis_0,0.8203,0.6501,0.1703,0.001548,20,10,0.1,0,3,1
synthetic_005,geo_20_10_ling_10_vis_10,0.8203,0.5211,0.2992,0.002302,20,10,0.1,10,2,1
synthetic_005,geo_20_10_ling_10_vis_25,0.8203,0.5421,0.2782,0.001739,20,10,0.1,25,6,1
synthetic_005,geo_20_10_ling_10_vis_50,0.8203,0.2671,0.5532,0.002634,20,10,0.1,50,2,1
synthetic_005,geo_20_10_ling_20_vis_0,0.8203,0.4282,0.3921,0.003268,20,10,0.2,0,4,1
synthetic_005,geo_20_10_ling_20_vis_10,0.8203,0.5114,0.3089,0.002207,20,10,0.2,10,6,1
synthetic_005,geo_20_10_ling_20_vis_25,0.8203,0.2523,0.568,0.003341,20,10,0.2,25,6,1
synthetic_005,geo_20_10_ling_20_vis_50,0.8203,0.1451,0.6752,0.003069,20,10,0.2,50,3,1
synthetic_005,geo_20_10_ling_30_vis_0,0.8203,0.5467,0.2736,0.002105,20,10,0.3,0,6,1
synthetic_005,geo_20_10_ling_30_vis_10,0.8203,0.5953,0.225,0.0015,20,10,0.3,10,3,1
synthetic_005,geo_20_10_ling_30_vis_25,0.8203,0.5072,0.3131,0.001739,20,10,0.3,25,6,1
synthetic_005,geo_20_10_ling_30_vis_50,0.8203,0.0404,0.7799,0.003391,20,10,0.3,50,3,1
synthetic_005,geo_30_15_ling_0_vis_0,0.8203,0.3962,0.4241,0.002827,30,15,0.0,0,3,1
synthetic_005,geo_30_15_ling_0_vis_10,0.8203,0.3817,0.4386,0.00258,30,15,0.0,10,3,1
synthetic_005,geo_30_15_ling_0_vis_25,0.8203,0.2946,0.5257,0.002628,30,15,0.0,25,4,1
synthetic_005,geo_30_15_ling_0_vis_50,0.8203,0.0,0.8218,0.003287,30,15,0.0,50,5,1
synthetic_005,geo_30_15_ling_10_vis_0,0.8203,0.3,0.5203,0.003252,30,15,0.1,0,4,1
synthetic_005,geo_30_15_ling_10_vis_10,0.8203,0.4501,0.3702,0.002057,30,15,0.1,10,6,1
synthetic_005,geo_30_15_ling_10_vis_25,0.8203,0.192,0.6283,0.002992,30,15,0.1,25,6,1
synthetic_005,geo_30_15_ling_10_vis_50,0.8203,0.0,0.861,0.003312,30,15,0.1,50,3,1
synthetic_005,geo_30_15_ling_20_vis_0,0.8203,0.4179,0.4024,0.002367,30,15,0.2,0,3,1
synthetic_005,geo_30_15_ling_20_vis_10,0.8203,0.2117,0.6086,0.003203,30,15,0.2,10,7,1
synthetic_005,geo_30_15_ling_20_vis_25,0.8203,0.173,0.6473,0.002942,30,15,0.2,25,6,1
synthetic_005,geo_30_15_ling_20_vis_50,0.8203,0.0945,0.7258,0.002688,30,15,0.2,50,2,1
synthetic_005,geo_30_15_ling_30_vis_0,0.8203,0.3544,0.4659,0.002588,30,15,0.3,0,6,1
synthetic_005,geo_30_15_ling_30_vis_10,0.8203,0.226,0.5943,0.002971,30,15,0.3,10,7,1
synthetic_005,geo_30_15_ling_30_vis_25,0.8203,0.3459,0.4744,0.002063,30,15,0.3,25,3,1
synthetic_005,geo_30_15_ling_30_vis_50,0.8203,0.2155,0.6049,0.00216,30,15,0.3,50,5,1
synthetic_006,geo_0_0_ling_0_vis_0,0.7859,0.7859,0.0,0.0,0,0,0.0,0,5,1
synthetic_006,geo_0_0_ling_0_vis_10,0.7859,0.7434,0.0425,0.002127,0,0,0.0,10,4,1
synthetic_006,geo_0_0_ling_0_vis_25,0.7859,0.6792,0.1067,0.002134,0,0,0.0,25,7,1
synthetic_006,geo_0_0_ling_0_vis_50,0.7859,0.5472,0.2387,0.002387,0,0,0.0,50,3,1
synthetic_006,geo_0_0_ling_10_vis_0,0.7859,0.7811,0.0048,0.000476,0,0,0.1,0,4,1
synthetic_006,geo_0_0_ling_10_vis_10,0.7859,0.6949,0.091,0.003034,0,0,0.1,10,6,1
synthetic_006,geo_0_0_ling_10_vis_25,0.7859,0.6271,0.1588,0.002646,0,0,0.1,25,4,1
synthetic_006,geo_0_0_ling_10_vis_50,0.7859,0.4797,0.3062,0.002784,0,0,0.1,50,3,1
synthetic_006,geo_0_0_ling_20_vis_0,0.7859,0.736,0.0499,0.002496,0,0,0.2,0,4,1
synthetic_006,geo_0_0_ling_20_vis_10,0.7859,0.6907,0.0952,0.002379,0,0,0.2,10,6,1
synthetic_006,geo_0_0_ling_20_vis_25,0.7859,0.5613,0.2246,0.003208,0,0,0.2,25,4,1
synthetic_006,geo_0_0_ling_20_vis_50,0.7859,0.3714,0.4145,0.003455,0,0,0.2,50,7,1
synthetic_006,geo_0_0_ling_30_vis_0,0.7859,0.7188,0.0671,0.002236,0,0,0.3,0,6,1
synthetic_006,geo_0_0_ling_30_vis_10,0.7859,0.649,0.1369,0.002737,0,0,0.3,10,7,1
synthetic_006,geo_0_0_ling_30_vis_25,0.7859,0.5812,0.2047,0.002558,0,0,0.3,25,3,1
synthetic_006,geo_0_0_ling_30_vis_50,0.7859,0.3698,0.4161,0.003201,0,0,0.3,50,3,1
synthetic_006,geo_10_5_ling_0_vis_0,0.7859,0.6881,0.0978,0.001956,10,5,0.0,0,5,1
synthetic_006,geo_10_5_ling_0_vis_10,0.7859,0.6067,0.1792,0.00256,10,5,0.0,10,5,1
synthetic_006,geo_10_5_ling_0_vis_25,0.7859,0.5344,0.2515,0.002515,10,5,0.0,25,4,1
synthetic_006,geo_10_5_ling_0_vis_50,0.7859,0.2983,0.4876,0.00325,10,5,0.0,50,5,1
synthetic_006,geo_10_5_ling_10_vis_0,0.7859,0.7068,0.0791,0.001319,10,5,0.1,0,5,1
synthetic_006,geo_10_5_ling_10_vis_10,0.7859,0.4924,0.2935,0.003669,10,5,0.1,10,5,1
synthetic_006,geo_10_5_ling_10_vis_25,0.7859,0.4663,0.3196,0.002906,10,5,0.1,25,2,1
synthetic_006,geo_10_5_ling_10_vis_50,0.7859,0.3526,0.4333,0.002708,10,5,0.1,50,5,1
synthetic_006,geo_10_5_ling_20_vis_0,0.7859,0.6215,0.1644,0.002349,10,5,0.2,0,7,1
synthetic_006,geo_10_5_ling_20_vis_10,0.7859,0.5748,0.2111,0.002346,10,5,0.2,10,6,1
synthetic_006,geo_10_5_ling_20_vis_25,0.7859,0.4583,0.3276,0.00273,10,5,0.2,25,2,1
synthetic_006,geo_10_5_ling_20_vis_50,0.7859,0.5278,0.2581,0.001518,10,5,0.2,50,3,1
synthetic_006,geo_10_5_ling_30_vis_0,0.7859,0.5505,0.2354,0.002943,10,5,0.3,0,7,1
synthetic_006,geo_10_5_ling_30_vis_10,0.7859,0.579,0.2069,0.002069,10,5,0.3,10,6,1
synthetic_006,geo_10_5_ling_30_vis_25,0.7859,0.3753,0.4106,0.003159,10,5,0.3,25,2,1
synthetic_006,geo_10_5_ling_30_vis_50,0.7859,0.4118,0.3741,0.002078,10,5,0.3,50,2,1
synthetic_006,geo_20_10_ling_0_vis_0,0.7859,0.522,0.2639,0.002639,20,10,0.0,0,5,1
synthetic_006,geo_20_10_ling_0_vis_10,0.7859,0.445,0.3409,0.002841,20,10,0.0,10,3,1
synthetic_006,geo_20_10_ling_0_vis_25,0.7859,0.3077,0.4782,0.003188,20,10,0.0,25,7,1
synthetic_006,geo_20_10_ling_0_vis_50,0.7859,0.4708,0.3151,0.001576,20,10,0.0,50,5,1
synthetic_006,geo_20_10_ling_10_vis_0,0.7859,0.5295,0.2564,0.002331,20,10,0.1,0,3,1
synthetic_006,geo_20_10_ling_10_vis_10,0.7859,0.5998,0.1861,0.001432,20,10,0.1,10,5,1
synthetic_006,geo_20_10_ling_10_vis_25,0.7859,0.4845,0.3014,0.001884,20,10,0.1,25,7,1
synthetic_006,geo_20_10_ling_10_vis_50,0.7859,0.2026,0.5833,0.002778,20,10,0.1,50,2,1
synthetic_006,geo_20_10_ling_20_vis_0,0.7859,0.5572,0.2287,0.001906,20,10,0.2,0,3,1
synthetic_006,geo_20_10_ling_20_vis_10,0.7859,0.3937,0.3922,0.002802,20,10,0.2,10,5,1
synthetic_006,geo_20_10_ling_20_vis_25,0.7859,0.4132,0.3727,0.002192,20,10,0.2,25,3,1
synthetic_006,geo_20_10_ling_20_vis_50,0.7859,0.092,0.6939,0.003154,20,10,0.2,50,4,1
synthetic_006,geo_20_10_ling_30_vis_0,0.7859,0.5847,0.2012,0.001547,20,10,0.3,0,3,1
synthetic_006,geo_20_10_ling_30_vis_10,0.7859,0.5671,0.2188,0.001459,20,10,0.3,10,5,1
synthetic_006,geo_20_10_ling_30_vis_25,0.7859,0.4649,0.321,0.001783,20,10,0.3,25,7,1
synthetic_006,geo_20_10_ling_30_vis_50,0.7859,0.2774,0.5085,0.002211,20,10,0.3,50,6,1
synthetic_006,geo_30_15_ling_0_vis_0,0.7859,0.3245,0.4614,0.003076,30,15,0.0,0,3,1
synthetic_006,geo_30_15_ling_0_vis_10,0.7859,0.481,0.3049,0.001794,30,15,0.0,10,4,1
synthetic_006,geo_30_15_ling_0_vis_25,0.7859,0.4171,0.3688,0.001844,30,15,0.0,25,4,1
synthetic_006,geo_30_15_ling_0_vis_50,0.7859,0.2893,0.4966,0.001986,30,15,0.0,50,7,1
synthetic_006,geo_30_15_ling_10_vis_0,0.7859,0.5412,0.2447,0.001529,30,15,0.1,0,7,1
synthetic_006,geo_30_15_ling_10_vis_10,0.7859,0.2034,0.5825,0.003236,30,15,0.1,10,3,1
synthetic_006,geo_30_15_ling_10_vis_25,0.7859,0.1962,0.5897,0.002808,30,15,0.1,25,5,1
synthetic_006,geo_30_15_ling_10_vis_50,0.7859,0.0147,0.7712,0.002966,30,15,0.1,50,5,1
synthetic_006,geo_30_15_ling_20_vis_0,0.7859,0.5128,0.2731,0.001607,30,15,0.2,0,5,1
synthetic_006,geo_30_15_ling_20_vis_10,0.7859,0.4688,0.3171,0.001669,30,15,0.2,10,3,1
synthetic_006,geo_30_15_ling_20_vis_25,0.7859,0.2744,0.5115,0.002325,30,15,0.2,25,4,1
synthetic_006,geo_30_15_ling_20_vis_50,0.7859,0.2391,0.5468,0.002025,30,15,0.2,50,6,1
synthetic_006,geo_30_15_ling_30_vis_0,0.7859,0.4105,0.3754,0.002085,30,15,0.3,0,2,1
synthetic_006,geo_30_15_ling_30_vis_10,0.7859,0.4057,0.3802,0.001901,30,15,0.3,10,5,1
synthetic_006,geo_30_15_ling_30_vis_25,0.7859,0.0338,0.7521,0.00327,30,15,0.3,25,7,1
synthetic_006,geo_30_15_ling_30_vis_50,0.7859,0.0923,0.6936,0.002477,30,15,0.3,50,6,1
synthetic_007,geo_0_0_ling_0_vis_0,0.9209,0.91,0.0109,0.010872,0,0,0.0,0,7,1
synthetic_007,geo_0_0_ling_0_vis_10,0.9209,0.8777,0.0432,0.002159,0,0,0.0,10,2,1
synthetic_007,geo_0_0_ling_0_vis_25,0.9209,0.7743,0.1466,0.002933,0,0,0.0,25,2,1
synthetic_007,geo_0_0_ling_0_vis_50,0.9209,0.5913,0.3296,0.003296,0,0,0.0,50,3,1
synthetic_007,geo_0_0_ling_10_vis_0,0.9209,0.8884,0.0325,0.00325,0,0,0.1,0,5,1
synthetic_007,geo_0_0_ling_10_vis_10,0.9209,0.8699,0.051,0.001699,0,0,0.1,10,6,1
synthetic_007,geo_0_0_ling_10_vis_25,0.9209,0.7938,0.1271,0.002118,0,0,0.1,25,7,1
synthetic_007,geo_0_0_ling_10_vis_50,0.9209,0.7245,0.1964,0.001785,0,0,0.1,50,3,1
synthetic_007,geo_0_0_ling_20_vis_0,0.9209,0.8907,0.0302,0.001511,0,0,0.2,0,6,1
synthetic_007,geo_0_0_ling_20_vis_10,0.9209,0.8325,0.0884,0.002209,0,0,0.2,10,4,1
synthetic_007,geo_0_0_ling_20_vis_25,0.9209,0.6979,0.223,0.003185,0,0,0.2,25,5,1
synthetic_007,geo_0_0_ling_20_vis_50,0.9209,0.7582,0.1627,0.001356,0,0,0.2,50,6,1
synthetic_007,geo_0_0_ling_30_vis_0,0.9209,0.8246,0.0963,0.00321,0,0,0.3,0,5,1
synthetic_007,geo_0_0_ling_30_vis_10,0.9209,0.7977,0.1232,0.002464,0,0,0.3,10,7,1
synthetic_007,geo_0_0_ling_30_vis_25,0.9209,0.7745,0.1464,0.00183,0,0,0.3,25,3,1
synthetic_007,geo_0_0_ling_30_vis_50,0.9209,0.7049,0.216,0.001661,0,0,0.3,50,6,1
synthetic_007,geo_10_5_ling_0_vis_0,0.9209,0.7376,0.1833,0.003666,10,5,0.0,0,6,1
synthetic_007,geo_10_5_ling_0_vis_10,0.9209,0.803,0.1178,0.001684,10,5,0.0,10,4,1
synthetic_007,geo_10_5_ling_0_vis_25,0.9209,0.7598,0.1611,0.001611,10,5,0.0,25,2,1
synthetic_007,geo_10_5_ling_0_vis_50,0.9209,0.5128,0.4081,0.002721,10,5,0.0,50,4,1
synthetic_007,geo_10_5_ling_10_vis_0,0.9209,0.7896,0.1312,0.002187,10,5,0.1,0,7,1
synthetic_007,geo_10_5_ling_10_vis_10,0.9209,0.7435,0.1773,0.002217,10,5,0.1,10,3,1
synthetic_007,geo_10_5_ling_10_vis_25,0.9209,0.7059,0.2149,0.001954,10,5,0.1,25,7,1
synthetic_007,geo_10_5_ling_10_vis_50,0.9209,0.4161,0.5048,0.003155,10,5,0.1,50,7,1
synthetic_007,geo_10_5_ling_20_vis_0,0.9209,0.7822,0.1387,0.001981,10,5,0.2,0,3,1
synthetic_007,geo_10_5_ling_20_vis_10,0.9209,0.6752,0.2457,0.00273,10,5,0.2,10,2,1
synthetic_007,geo_10_5_ling_20_vis_25,0.9209,0.7296,0.1912,0.001594,10,5,0.2,25,2,1
synthetic_007,geo_10_5_ling_20_vis_50,0.9209,0.4527,0.4682,0.002754,10,5,0.2,50,7,1
synthetic_007,geo_10_5_ling_30_vis_0,0.9209,0.7533,0.1676,0.002095,10,5,0.3,0,5,1
synthetic_007,geo_10_5_ling_30_vis_10,0.9209,0.7331,0.1878,0.001878,10,5,0.3,10,7,1
synthetic_007,geo_10_5_ling_30_vis_25,0.9209,0.6499,0.271,0.002085,10,5,0.3,25,2,1
synthetic_007,geo_10_5_ling_30_vis_50,0.9209,0.6075,0.3134,0.001741,10,5,0.3,50,3,1
synthetic_007,geo_20_10_ling_0_vis_0,0.9209,0.6663,0.2546,0.002546,20,10,0.0,0,7,1
synthetic_007,geo_20_10_ling_0_vis_10,0.9209,0.5491,0.3718,0.003098,20,10,0.0,10,6,1
